timestamp,PV_energy_production_kWh,G(i),H_sun,T2m,WS10m,Int
2024-08-17 17:00:00,117.15,65.12,13.22,23.66,1.31,0.0
2024-08-17 18:00:00,8.34,12.13,3.22,22.62,1.31,0.0
2024-08-17 19:00:00,0.0,0.0,0.0,22.51,0.9,0.0
2024-08-17 20:00:00,0.0,0.0,0.0,22.64,0.83,0.0
2024-08-17 21:00:00,0.0,0.0,0.0,22.08,1.03,0.0
2024-08-17 22:00:00,0.0,0.0,0.0,21.53,1.17,0.0
2024-08-17 23:00:00,0.0,0.0,0.0,21.13,1.24,0.0
2024-08-18 00:00:00,0.0,0.0,0.0,21.46,1.03,0.0
2024-08-18 01:00:00,0.0,0.0,0.0,21.48,0.97,0.0
2024-08-18 02:00:00,0.0,0.0,0.0,20.88,1.03,0.0
2024-08-18 03:00:00,0.0,0.0,0.0,20.31,1.1,0.0
2024-08-18 04:00:00,0.0,0.0,0.0,20.48,1.1,0.0
2024-08-18 05:00:00,51.18,34.67,6.3,21.08,0.97,0.0
2024-08-18 06:00:00,332.55,173.38,16.41,21.37,0.9,0.0
2024-08-18 07:00:00,908.01,407.58,26.58,22.03,0.97,0.0
2024-08-18 08:00:00,1383.84,629.39,36.38,24.13,0.69,0.0
2024-08-18 09:00:00,1714.65,817.46,45.22,25.97,0.48,0.0
2024-08-18 10:00:00,1919.16,951.26,52.15,27.05,0.41,0.0
2024-08-18 11:00:00,1998.93,1009.47,55.78,28.09,0.48,0.0
2024-08-18 12:00:00,1935.36,978.11,55.0,28.89,0.34,0.0
2024-08-18 13:00:00,1731.72,854.81,50.09,29.33,0.21,0.0
2024-08-18 14:00:00,1535.73,739.05,42.38,29.36,0.14,0.0
2024-08-18 15:00:00,1205.04,561.02,33.12,29.52,0.48,0.0
2024-08-18 16:00:00,714.81,339.36,23.14,28.29,0.41,0.0
2024-08-18 17:00:00,190.56,122.07,12.95,28.86,0.41,0.0
2024-08-18 18:00:00,12.03,14.73,2.95,28.26,0.34,0.0
2024-08-18 19:00:00,0.0,0.0,0.0,27.37,0.62,0.0
2024-08-18 20:00:00,0.0,0.0,0.0,26.32,0.97,0.0
2024-08-18 21:00:00,0.0,0.0,0.0,25.45,0.97,0.0
2024-08-18 22:00:00,0.0,0.0,0.0,24.82,1.03,0.0
2024-08-18 23:00:00,0.0,0.0,0.0,23.98,1.1,0.0
2024-08-19 00:00:00,0.0,0.0,0.0,23.25,1.17,0.0
2024-08-19 01:00:00,0.0,0.0,0.0,23.23,1.17,0.0
2024-08-19 02:00:00,0.0,0.0,0.0,22.93,1.17,0.0
2024-08-19 03:00:00,0.0,0.0,0.0,22.63,1.31,0.0
2024-08-19 04:00:00,0.0,0.0,0.0,22.12,1.38,0.0
2024-08-19 05:00:00,47.46,32.93,6.1,21.47,1.52,0.0
2024-08-19 06:00:00,331.86,178.11,16.22,22.04,1.31,0.0
2024-08-19 07:00:00,888.15,402.96,26.38,24.39,1.03,0.0
2024-08-19 08:00:00,1356.18,623.38,36.17,27.03,0.9,0.0
2024-08-19 09:00:00,1687.44,810.1,44.99,28.46,0.69,0.0
2024-08-19 10:00:00,1841.07,912.13,51.87,29.55,0.62,0.0
2024-08-19 11:00:00,1702.86,829.99,55.46,30.17,0.83,0.0
2024-08-19 12:00:00,1795.59,896.88,54.68,30.44,0.41,0.0
2024-08-19 13:00:00,1761.03,881.11,49.78,30.52,0.14,0.0
2024-08-19 14:00:00,1553.79,750.95,42.08,30.65,0.34,0.0
2024-08-19 15:00:00,1067.58,497.86,32.84,30.61,0.21,0.0
2024-08-19 16:00:00,693.54,333.34,22.87,30.26,0.21,0.0
2024-08-19 17:00:00,185.28,120.96,12.68,29.32,0.21,0.0
2024-08-19 18:00:00,9.33,13.0,2.67,27.91,0.76,0.0
2024-08-19 19:00:00,0.0,0.0,0.0,27.85,0.69,0.0
2024-08-19 20:00:00,0.0,0.0,0.0,26.6,0.9,0.0
2024-08-19 21:00:00,0.0,0.0,0.0,26.05,0.9,0.0
2024-08-19 22:00:00,0.0,0.0,0.0,25.81,0.83,0.0
2024-08-19 23:00:00,0.0,0.0,0.0,25.47,0.76,0.0
2024-08-20 00:00:00,0.0,0.0,0.0,25.1,0.76,0.0
2024-08-20 01:00:00,0.0,0.0,0.0,24.48,0.76,0.0
2024-08-20 02:00:00,0.0,0.0,0.0,24.09,0.69,0.0
2024-08-20 03:00:00,0.0,0.0,0.0,23.7,0.62,0.0
2024-08-20 04:00:00,0.0,0.0,0.0,23.47,0.55,0.0
2024-08-20 05:00:00,43.38,31.2,5.9,23.35,0.69,0.0
2024-08-20 06:00:00,315.54,165.57,16.02,23.5,0.76,0.0
2024-08-20 07:00:00,884.76,401.47,26.18,23.56,0.55,0.0
2024-08-20 08:00:00,1343.34,622.01,35.96,25.88,0.07,0.0
2024-08-20 09:00:00,1657.77,793.46,44.74,27.08,0.34,0.0
2024-08-20 10:00:00,1904.7,941.39,51.59,27.98,0.62,0.0
2024-08-20 11:00:00,1979.46,992.17,55.14,28.85,0.76,0.0
2024-08-20 12:00:00,1967.07,986.93,54.34,29.32,0.76,0.0
2024-08-20 13:00:00,1825.08,902.01,49.46,29.71,0.62,0.0
2024-08-20 14:00:00,1585.08,763.06,41.79,30.03,0.48,0.0
2024-08-20 15:00:00,1218.42,571.56,32.56,30.09,0.28,0.0
2024-08-20 16:00:00,698.79,335.39,22.59,29.81,0.28,0.0
2024-08-20 17:00:00,179.64,117.91,12.4,28.55,0.41,0.0
2024-08-20 18:00:00,3.21,8.67,2.39,27.76,0.48,0.0
2024-08-20 19:00:00,0.0,0.0,0.0,28.98,0.28,0.0
2024-08-20 20:00:00,0.0,0.0,0.0,27.99,0.34,0.0
2024-08-20 21:00:00,0.0,0.0,0.0,27.1,0.41,0.0
2024-08-20 22:00:00,0.0,0.0,0.0,26.29,0.34,0.0
2024-08-20 23:00:00,0.0,0.0,0.0,25.68,0.41,0.0
2024-08-21 00:00:00,0.0,0.0,0.0,24.79,0.48,0.0
2024-08-21 01:00:00,0.0,0.0,0.0,23.53,0.76,0.0
2024-08-21 02:00:00,0.0,0.0,0.0,21.45,1.03,0.0
2024-08-21 03:00:00,0.0,0.0,0.0,20.65,1.17,0.0
2024-08-21 04:00:00,0.0,0.0,0.0,20.11,1.24,0.0
2024-08-21 05:00:00,42.51,30.33,5.7,19.68,1.31,0.0
2024-08-21 06:00:00,328.98,176.16,15.83,20.69,0.97,0.0
2024-08-21 07:00:00,862.98,395.62,25.98,24.76,0.07,0.0
2024-08-21 08:00:00,1332.6,614.33,35.74,26.21,0.34,0.0
2024-08-21 09:00:00,1683.63,803.91,44.5,27.15,0.55,0.0
2024-08-21 10:00:00,1896.96,935.17,51.3,28.11,0.69,0.0
2024-08-21 11:00:00,1974.0,991.83,54.82,28.69,0.62,0.0
2024-08-21 12:00:00,1942.95,980.57,54.01,29.35,0.48,0.0
2024-08-21 13:00:00,1815.21,895.6,49.13,29.68,0.62,0.0
2024-08-21 14:00:00,1583.97,756.71,41.48,29.88,0.76,0.0
2024-08-21 15:00:00,1202.73,558.04,32.27,29.73,0.76,0.0
2024-08-21 16:00:00,677.28,323.1,22.31,29.27,0.62,0.0
2024-08-21 17:00:00,176.97,108.43,12.12,28.19,0.69,0.0
2024-08-21 18:00:00,2.16,7.8,2.1,26.9,0.9,0.0
2024-08-21 19:00:00,0.0,0.0,0.0,28.13,0.41,0.0
2024-08-21 20:00:00,0.0,0.0,0.0,27.4,0.55,0.0
2024-08-21 21:00:00,0.0,0.0,0.0,26.61,0.76,0.0
2024-08-21 22:00:00,0.0,0.0,0.0,25.98,0.76,0.0
2024-08-21 23:00:00,0.0,0.0,0.0,25.47,0.69,0.0
2024-08-22 00:00:00,0.0,0.0,0.0,25.01,0.62,0.0
2024-08-22 01:00:00,0.0,0.0,0.0,24.62,0.76,0.0
2024-08-22 02:00:00,0.0,0.0,0.0,24.34,0.9,0.0
2024-08-22 03:00:00,0.0,0.0,0.0,24.1,0.97,0.0
2024-08-22 04:00:00,0.0,0.0,0.0,23.94,0.97,0.0
2024-08-22 05:00:00,38.25,28.6,5.5,22.91,1.03,0.0
2024-08-22 06:00:00,323.04,173.91,15.63,21.95,0.97,0.0
2024-08-22 07:00:00,865.41,396.31,25.79,24.97,0.28,0.0
2024-08-22 08:00:00,1326.03,615.74,35.53,26.92,0.14,0.0
2024-08-22 09:00:00,1677.27,812.07,44.26,28.0,0.21,0.0
2024-08-22 10:00:00,1867.11,932.74,51.02,29.05,0.34,0.0
2024-08-22 11:00:00,1953.63,989.35,54.5,29.92,0.55,0.0
2024-08-22 12:00:00,1950.6,983.88,53.67,30.48,0.76,0.0
2024-08-22 13:00:00,1812.87,892.87,48.81,30.66,0.9,0.0
2024-08-22 14:00:00,1024.95,472.14,41.17,30.66,0.9,0.0
2024-08-22 15:00:00,1177.14,544.99,31.98,30.66,1.17,0.0
2024-08-22 16:00:00,664.77,317.84,22.03,29.75,0.69,0.0
2024-08-22 17:00:00,169.98,105.76,11.84,29.5,0.48,0.0
2024-08-22 18:00:00,0.0,5.2,1.81,29.27,0.48,0.0
2024-08-22 19:00:00,0.0,0.0,0.0,29.14,0.76,0.0
2024-08-22 20:00:00,0.0,0.0,0.0,28.2,0.62,0.0
2024-08-22 21:00:00,0.0,0.0,0.0,27.25,0.28,0.0
2024-08-22 22:00:00,0.0,0.0,0.0,26.5,0.28,0.0
2024-08-22 23:00:00,0.0,0.0,0.0,25.61,0.48,0.0
2024-08-23 00:00:00,0.0,0.0,0.0,24.75,0.69,0.0
2024-08-23 01:00:00,0.0,0.0,0.0,24.08,0.76,0.0
2024-08-23 02:00:00,0.0,0.0,0.0,23.61,0.76,0.0
2024-08-23 03:00:00,0.0,0.0,0.0,23.06,0.76,0.0
2024-08-23 04:00:00,0.0,0.0,0.0,22.71,0.76,0.0
2024-08-23 05:00:00,38.7,28.6,5.3,20.72,0.9,0.0
2024-08-23 06:00:00,319.11,168.71,15.44,20.74,0.83,0.0
2024-08-23 07:00:00,850.17,387.92,25.58,23.89,0.0,0.0
2024-08-23 08:00:00,1310.73,603.48,35.31,25.41,0.07,0.0
2024-08-23 09:00:00,1664.07,795.9,44.01,26.64,0.28,0.0
2024-08-23 10:00:00,1879.77,927.07,50.73,27.88,0.55,0.0
2024-08-23 11:00:00,1962.0,982.14,54.17,28.75,0.69,0.0
2024-08-23 12:00:00,1950.57,970.67,53.33,29.45,0.97,0.0
2024-08-23 13:00:00,1808.94,879.62,48.48,29.59,1.1,0.0
2024-08-23 14:00:00,1559.4,736.13,40.86,29.74,1.17,0.0
2024-08-23 15:00:00,1175.37,542.14,31.68,29.49,0.97,0.0
2024-08-23 16:00:00,643.89,306.97,21.74,29.31,0.69,0.0
2024-08-23 17:00:00,165.3,99.36,11.55,28.39,0.76,0.0
2024-08-23 18:00:00,0.0,4.33,1.52,27.09,0.83,0.0
2024-08-23 19:00:00,0.0,0.0,0.0,27.98,0.48,0.0
2024-08-23 20:00:00,0.0,0.0,0.0,27.12,0.62,0.0
2024-08-23 21:00:00,0.0,0.0,0.0,26.03,0.76,0.0
2024-08-23 22:00:00,0.0,0.0,0.0,24.66,1.03,0.0
2024-08-23 23:00:00,0.0,0.0,0.0,23.82,1.24,0.0
2024-08-24 00:00:00,0.0,0.0,0.0,21.89,1.38,0.0
2024-08-24 01:00:00,0.0,0.0,0.0,20.45,1.52,0.0
2024-08-24 02:00:00,0.0,0.0,0.0,20.15,1.45,0.0
2024-08-24 03:00:00,0.0,0.0,0.0,20.38,1.31,0.0
2024-08-24 04:00:00,0.0,0.0,0.0,20.37,1.1,0.0
2024-08-24 05:00:00,33.57,26.0,5.1,20.25,1.03,0.0
2024-08-24 06:00:00,310.56,161.68,15.24,20.8,1.03,0.0
2024-08-24 07:00:00,770.67,349.69,25.38,23.98,0.21,0.0
2024-08-24 08:00:00,1306.53,598.62,35.09,26.11,0.55,0.0
2024-08-24 09:00:00,1649.91,790.66,43.76,27.73,0.41,0.0
2024-08-24 10:00:00,1830.81,918.97,50.43,29.43,0.14,0.0
2024-08-24 11:00:00,1909.11,981.19,53.84,31.15,0.21,0.0
2024-08-24 12:00:00,1885.8,974.77,52.98,32.55,0.21,0.0
2024-08-24 13:00:00,1770.9,889.62,48.14,33.56,0.69,0.0
2024-08-24 14:00:00,1527.03,739.77,40.55,33.83,0.97,0.0
2024-08-24 15:00:00,1113.15,522.16,31.38,33.78,1.24,0.0
2024-08-24 16:00:00,403.35,194.48,21.45,32.32,2.28,0.0
2024-08-24 17:00:00,12.0,14.76,11.26,29.3,1.79,0.0
2024-08-24 18:00:00,0.0,1.73,1.22,27.25,1.79,0.0
2024-08-24 19:00:00,0.0,0.0,0.0,28.24,0.48,0.0
2024-08-24 20:00:00,0.0,0.0,0.0,27.22,0.62,0.0
2024-08-24 21:00:00,0.0,0.0,0.0,26.36,0.41,0.0
2024-08-24 22:00:00,0.0,0.0,0.0,25.8,0.34,0.0
2024-08-24 23:00:00,0.0,0.0,0.0,23.1,1.31,0.0
2024-08-25 00:00:00,0.0,0.0,0.0,20.95,1.66,0.0
2024-08-25 01:00:00,0.0,0.0,0.0,20.08,1.59,0.0
2024-08-25 02:00:00,0.0,0.0,0.0,20.14,1.59,0.0
2024-08-25 03:00:00,0.0,0.0,0.0,19.9,1.72,0.0
2024-08-25 04:00:00,0.0,0.0,0.0,19.6,2.0,0.0
2024-08-25 05:00:00,17.28,17.33,4.9,19.46,2.07,0.0
2024-08-25 06:00:00,278.25,140.57,15.04,20.26,1.72,0.0
2024-08-25 07:00:00,536.67,241.19,25.18,22.52,1.31,0.0
2024-08-25 08:00:00,1237.14,559.82,34.87,24.88,0.62,0.0
2024-08-25 09:00:00,1281.39,582.86,43.5,26.75,1.24,0.0
2024-08-25 10:00:00,388.26,181.68,50.14,26.59,0.9,0.0
2024-08-25 11:00:00,307.23,147.55,53.5,27.21,1.17,0.0
2024-08-25 12:00:00,1695.96,792.8,52.63,27.21,1.86,0.0
2024-08-25 13:00:00,1692.6,792.5,47.8,27.5,1.72,0.0
2024-08-25 14:00:00,1033.44,465.87,40.23,28.08,1.66,0.0
2024-08-25 15:00:00,1173.99,537.55,31.08,27.8,0.83,0.0
2024-08-25 16:00:00,103.02,59.94,21.15,28.56,0.28,0.0
2024-08-25 17:00:00,154.26,103.78,10.96,28.03,1.31,0.0
2024-08-25 18:00:00,0.0,0.0,0.0,25.61,1.52,0.0
2024-08-25 19:00:00,0.0,0.0,0.0,24.06,0.97,0.0
2024-08-25 20:00:00,0.0,0.0,0.0,24.71,0.62,0.0
2024-08-25 21:00:00,0.0,0.0,0.0,23.05,1.03,0.0
2024-08-25 22:00:00,0.0,0.0,0.0,22.6,1.03,0.0
2024-08-25 23:00:00,0.0,0.0,0.0,22.53,0.69,0.0
2024-08-26 00:00:00,0.0,0.0,0.0,22.09,0.21,0.0
2024-08-26 01:00:00,0.0,0.0,0.0,19.89,0.9,0.0
2024-08-26 02:00:00,0.0,0.0,0.0,18.29,1.1,0.0
2024-08-26 03:00:00,0.0,0.0,0.0,17.99,1.17,0.0
2024-08-26 04:00:00,0.0,0.0,0.0,17.64,1.17,0.0
2024-08-26 05:00:00,28.89,23.4,4.69,17.73,1.1,0.0
2024-08-26 06:00:00,108.75,59.94,14.84,18.43,1.17,0.0
2024-08-26 07:00:00,364.95,165.9,24.97,18.94,1.38,0.0
2024-08-26 08:00:00,193.92,95.91,34.65,19.21,1.45,0.0
2024-08-26 09:00:00,251.67,119.89,43.25,19.77,1.66,0.0
2024-08-26 10:00:00,231.96,111.59,49.84,19.42,1.86,0.0
2024-08-26 11:00:00,145.35,75.62,53.16,19.09,1.72,0.0
2024-08-26 12:00:00,178.95,89.45,52.28,18.52,1.45,0.0
2024-08-26 13:00:00,111.12,60.87,47.46,18.09,1.45,0.0
2024-08-26 14:00:00,233.37,111.59,39.9,17.82,1.03,0.0
2024-08-26 15:00:00,197.16,96.83,30.77,17.82,0.62,0.0
2024-08-26 16:00:00,499.02,224.78,20.85,17.88,0.48,0.0
2024-08-26 17:00:00,132.6,73.1,10.66,17.87,0.76,0.0
2024-08-26 18:00:00,0.0,0.0,0.0,17.67,0.83,0.0
2024-08-26 19:00:00,0.0,0.0,0.0,17.06,1.03,0.0
2024-08-26 20:00:00,0.0,0.0,0.0,17.17,1.03,0.0
2024-08-26 21:00:00,0.0,0.0,0.0,16.77,1.17,0.0
2024-08-26 22:00:00,0.0,0.0,0.0,16.63,1.17,0.0
2024-08-26 23:00:00,0.0,0.0,0.0,16.44,1.03,0.0
2024-08-27 00:00:00,0.0,0.0,0.0,16.0,1.1,0.0
2024-08-27 01:00:00,0.0,0.0,0.0,16.12,1.03,0.0
2024-08-27 02:00:00,0.0,0.0,0.0,16.13,1.17,0.0
2024-08-27 03:00:00,0.0,0.0,0.0,16.09,1.17,0.0
2024-08-27 04:00:00,0.0,0.0,0.0,16.07,1.17,0.0
2024-08-27 05:00:00,0.0,5.2,4.49,15.99,1.45,0.0
2024-08-27 06:00:00,45.66,31.36,14.64,15.61,2.07,0.0
2024-08-27 07:00:00,132.03,69.17,24.77,15.81,0.62,0.0
2024-08-27 08:00:00,477.66,210.55,34.42,17.42,0.9,0.0
2024-08-27 09:00:00,954.63,408.95,42.99,17.05,1.1,0.0
2024-08-27 10:00:00,435.69,192.74,49.54,16.5,1.03,0.0
2024-08-27 11:00:00,729.63,314.03,52.82,16.47,0.83,0.0
2024-08-27 12:00:00,432.96,192.74,51.92,17.73,0.97,0.0
2024-08-27 13:00:00,266.31,124.5,47.11,16.91,1.1,0.0
2024-08-27 14:00:00,107.82,59.02,39.58,16.33,1.52,0.0
2024-08-27 15:00:00,215.79,103.29,30.46,15.35,1.17,0.0
2024-08-27 16:00:00,223.5,106.43,20.55,14.97,0.83,0.0
2024-08-27 17:00:00,38.04,27.67,10.36,14.91,0.83,0.0
2024-08-27 18:00:00,0.0,0.0,0.0,14.71,0.69,0.0
2024-08-27 19:00:00,0.0,0.0,0.0,14.42,0.69,0.0
2024-08-27 20:00:00,0.0,0.0,0.0,14.78,0.34,0.0
2024-08-27 21:00:00,0.0,0.0,0.0,14.97,0.28,0.0
2024-08-27 22:00:00,0.0,0.0,0.0,13.57,0.97,0.0
2024-08-27 23:00:00,0.0,0.0,0.0,13.39,1.03,0.0
2024-08-28 00:00:00,0.0,0.0,0.0,13.27,1.17,0.0
2024-08-28 01:00:00,0.0,0.0,0.0,13.15,1.31,0.0
2024-08-28 02:00:00,0.0,0.0,0.0,12.95,1.38,0.0
2024-08-28 03:00:00,0.0,0.0,0.0,12.86,1.38,0.0
2024-08-28 04:00:00,0.0,0.0,0.0,12.79,1.66,0.0
2024-08-28 05:00:00,0.0,3.47,4.28,12.79,1.38,0.0
2024-08-28 06:00:00,58.5,36.89,14.44,12.73,1.79,0.0
2024-08-28 07:00:00,92.58,51.64,24.56,12.21,1.72,0.0
2024-08-28 08:00:00,132.42,68.24,34.19,12.17,1.66,0.0
2024-08-28 09:00:00,387.45,169.69,42.73,12.36,1.79,0.0
2024-08-28 10:00:00,216.81,102.37,49.24,12.48,1.79,0.0
2024-08-28 11:00:00,217.23,102.37,52.48,12.13,1.86,0.0
2024-08-28 12:00:00,578.28,244.87,51.56,12.08,2.0,0.0
2024-08-28 13:00:00,342.9,152.16,46.77,12.37,1.72,0.0
2024-08-28 14:00:00,121.2,63.63,39.25,12.25,1.79,0.0
2024-08-28 15:00:00,189.66,91.3,30.14,11.87,1.72,0.0
2024-08-28 16:00:00,71.4,42.42,20.24,11.57,1.72,0.0
2024-08-28 17:00:00,63.06,38.73,10.06,11.35,1.59,0.0
2024-08-28 18:00:00,0.0,0.0,0.0,11.11,1.52,0.0
2024-08-28 19:00:00,0.0,0.0,0.0,11.18,1.17,0.0
2024-08-28 20:00:00,0.0,0.0,0.0,11.13,1.03,0.0
2024-08-28 21:00:00,0.0,0.0,0.0,11.07,0.97,0.0
2024-08-28 22:00:00,0.0,0.0,0.0,11.06,0.97,0.0
2024-08-28 23:00:00,0.0,0.0,0.0,11.09,1.03,0.0
2024-08-29 00:00:00,0.0,0.0,0.0,11.13,1.17,0.0
2024-08-29 01:00:00,0.0,0.0,0.0,10.88,1.1,0.0
2024-08-29 02:00:00,0.0,0.0,0.0,10.75,0.9,0.0
2024-08-29 03:00:00,0.0,0.0,0.0,10.69,0.83,0.0
2024-08-29 04:00:00,0.0,0.0,0.0,10.59,0.83,0.0
2024-08-29 05:00:00,0.0,2.6,4.07,10.48,0.9,0.0
2024-08-29 06:00:00,106.38,57.18,14.24,10.74,0.83,0.0
2024-08-29 07:00:00,562.17,238.86,24.35,10.63,1.03,0.0
2024-08-29 08:00:00,255.54,117.12,33.97,10.83,0.97,0.0
2024-08-29 09:00:00,233.79,108.82,42.47,11.49,1.03,0.0
2024-08-29 10:00:00,282.3,128.19,48.93,11.8,0.97,0.0
2024-08-29 11:00:00,684.0,288.93,52.13,12.39,1.1,0.0
2024-08-29 12:00:00,376.05,166.0,51.2,12.91,0.97,0.0
2024-08-29 13:00:00,524.61,225.49,46.41,13.12,0.97,0.0
2024-08-29 14:00:00,649.41,275.53,38.91,13.2,0.97,0.0
2024-08-29 15:00:00,308.01,139.25,29.82,13.31,0.9,0.0
2024-08-29 16:00:00,261.15,121.0,19.93,13.4,0.83,0.0
2024-08-29 17:00:00,82.05,47.67,9.75,13.2,0.76,0.0
2024-08-29 18:00:00,0.0,0.0,0.0,12.6,0.62,0.0
2024-08-29 19:00:00,0.0,0.0,0.0,12.35,0.41,0.0
2024-08-29 20:00:00,0.0,0.0,0.0,11.95,0.62,0.0
2024-08-29 21:00:00,0.0,0.0,0.0,12.08,0.69,0.0
2024-08-29 22:00:00,0.0,0.0,0.0,12.34,0.69,0.0
2024-08-29 23:00:00,0.0,0.0,0.0,12.69,0.62,0.0
2024-08-30 00:00:00,0.0,0.0,0.0,12.71,0.48,0.0
2024-08-30 01:00:00,0.0,0.0,0.0,12.7,0.14,0.0
2024-08-30 02:00:00,0.0,0.0,0.0,12.49,0.28,0.0
2024-08-30 03:00:00,0.0,0.0,0.0,12.36,0.55,0.0
2024-08-30 04:00:00,0.0,0.0,0.0,12.17,0.62,0.0
2024-08-30 05:00:00,22.98,19.93,3.87,12.06,0.62,0.0
2024-08-30 06:00:00,290.73,142.72,14.03,11.73,0.69,0.0
2024-08-30 07:00:00,853.35,365.85,24.14,12.87,0.48,0.0
2024-08-30 08:00:00,1247.97,533.38,33.73,13.88,0.55,0.0
2024-08-30 09:00:00,1664.58,733.63,42.21,14.67,0.76,0.0
2024-08-30 10:00:00,1782.63,796.35,48.62,15.12,0.9,0.0
2024-08-30 11:00:00,1834.59,826.22,51.79,15.62,0.97,0.0
2024-08-30 12:00:00,1607.16,711.75,50.84,16.14,0.9,0.0
2024-08-30 13:00:00,1025.97,440.63,46.06,16.59,0.83,0.0
2024-08-30 14:00:00,1130.55,485.94,38.58,17.22,1.1,0.0
2024-08-30 15:00:00,1070.7,459.89,29.5,17.53,1.38,0.0
2024-08-30 16:00:00,240.48,114.36,19.61,17.21,1.45,0.0
2024-08-30 17:00:00,85.59,50.16,9.43,16.7,1.45,0.0
2024-08-30 18:00:00,0.0,0.0,0.0,15.59,1.38,0.0
2024-08-30 19:00:00,0.0,0.0,0.0,14.34,1.17,0.0
2024-08-30 20:00:00,0.0,0.0,0.0,13.96,1.17,0.0
2024-08-30 21:00:00,0.0,0.0,0.0,13.51,1.17,0.0
2024-08-30 22:00:00,0.0,0.0,0.0,13.01,1.24,0.0
2024-08-30 23:00:00,0.0,0.0,0.0,13.49,1.17,0.0
2024-08-31 00:00:00,0.0,0.0,0.0,13.93,1.1,0.0
2024-08-31 01:00:00,0.0,0.0,0.0,13.55,1.1,0.0
2024-08-31 02:00:00,0.0,0.0,0.0,13.6,0.97,0.0
2024-08-31 03:00:00,0.0,0.0,0.0,13.15,0.97,0.0
2024-08-31 04:00:00,0.0,0.0,0.0,12.9,0.9,0.0
2024-08-31 05:00:00,0.0,2.6,3.66,13.01,0.83,0.0
2024-08-31 06:00:00,107.52,58.1,13.83,12.73,0.83,0.0
2024-08-31 07:00:00,273.96,126.0,23.92,13.5,0.41,0.0
2024-08-31 08:00:00,1098.78,464.05,33.5,14.29,1.24,0.0
2024-08-31 09:00:00,566.7,244.5,41.94,15.19,1.03,0.0
2024-08-31 10:00:00,592.32,255.61,48.31,15.72,1.1,0.0
2024-08-31 11:00:00,1018.74,434.68,51.43,16.19,1.45,0.0
2024-08-31 12:00:00,440.37,194.59,50.47,16.9,1.59,0.0
2024-08-31 13:00:00,729.36,313.44,45.7,17.4,1.59,0.0
2024-08-31 14:00:00,803.64,344.12,38.24,17.83,1.72,0.0
2024-08-31 15:00:00,172.77,86.69,29.18,18.02,1.66,0.0
2024-08-31 16:00:00,531.45,239.38,19.3,17.46,1.1,0.0
2024-08-31 17:00:00,72.24,44.0,9.12,16.67,0.48,0.0
2024-08-31 18:00:00,0.0,0.0,0.0,15.87,0.83,0.0
2024-08-31 19:00:00,0.0,0.0,0.0,16.22,0.83,0.0
2024-08-31 20:00:00,0.0,0.0,0.0,17.22,0.48,0.0
2024-08-31 21:00:00,0.0,0.0,0.0,17.23,0.55,0.0
2024-08-31 22:00:00,0.0,0.0,0.0,16.93,0.9,0.0
2024-08-31 23:00:00,0.0,0.0,0.0,16.35,1.03,0.0
