timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,Heating_Demand_(kWh),ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Heatpump_Power,Unmet,EV_V2G,EV_V2H,PV2G,PV2H,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-12-10 11:00:00,0.08941,1.2738861129246752,0.20748,0.0,1,0.0,1.0,6,1,1,0.07152800000000001,4.273886112924675,0.0,0.0,0.0,0.0,1.0,1.0,66.25575254588937,0.0,0.0,0.0,2.0332030636050638,0.0,2.033203049319658,0.0,0.20748,0.0,0.0,0.18178868591692876,0.18178868591692876,0.0,0.18178868591692876
2023-12-10 12:00:00,0.08054,0.16766467237894556,0.44208,2.800629216,1,0.0,1.0,6,1,1,0.064432,6.167664672378946,0.0,0.0,1.0,1.0,0.0,1.0,64.22254949656634,0.0,0.0,0.0,4.240072298539268,0.0,1.485512373839724,0.0,0.44208,0.0,0.0,0.3414954229243526,0.3414954229243526,0.0,0.3414954229243526
2023-12-10 13:00:00,0.07299,0.19630864011494423,0.65463,2.409640728,1,0.0,1.0,6,1,1,0.058392,9.135774765719951,0.0,0.0,0.0,1.0,0.0,0.0,62.7370371227267,5.939466125605006,1.0,0.0,8.48114476571995,0.0,0.0,0.0,0.65463,1.0,0.012723217159101703,0.6190387564498991,0.6317619736090009,0.0,0.6317619736090009
2023-12-10 14:00:00,0.08508,0.2499115828784887,0.04776,0.0,1,0.0,1.0,6,1,1,0.068064,3.2499115828784886,0.0,0.0,0.0,0.0,1.0,1.0,68.67650324833261,0.0,0.0,0.0,1.6010758085409218,0.0,1.6010757743376132,0.0,0.04776,0.0,0.0,0.13621952979066163,0.13621952979066163,0.0,0.13621952979066163
2023-12-10 15:00:00,0.09622,0.22775055101704492,0.00099,0.0,1,11.10344827586207,0.5,6,1,1,0.076976,3.2277505510170448,0.0,0.0,0.0,0.0,0.0,1.0,67.07542747399722,0.0,0.0,0.0,1.613380279155316,0.0,1.6133802718617523,0.0,0.00099,0.0,0.0,0.1552394504603245,0.1552394504603245,0.0,0.1552394504603245
2023-12-10 16:00:00,0.09969,0.21231865821158913,0.0,0.0,1,0.0,1.0,6,1,1,0.079752,0.21231865821158913,0.0,0.0,0.0,0.0,0.0,0.0,63.241357546961545,0.0,0.0,0.0,0.21231865821158913,0.0,0.0,0.0,0.0,0.0,0.0,0.02116604703711332,0.02116604703711332,0.0,0.02116604703711332
2023-12-10 17:00:00,0.10189,0.24092891322092091,0.0,4.204269356,1,0.0,1.0,6,1,1,0.081512,3.817102727497088,0.0,0.0,0.0,0.0,0.0,0.0,63.241357546961545,0.0,0.0,3.576173814276167,1.9085513664671918,0.0,1.9085513610299365,0.0,0.0,0.0,0.0,0.19446229872934218,0.19446229872934218,0.0,0.19446229872934218
2023-12-10 18:00:00,0.10387,0.2219356119521248,0.0,3.604327331,1,0.0,1.0,6,1,1,0.083096,0.2219356119521248,0.0,0.0,0.0,0.0,0.0,0.0,61.33280618593192,0.0,0.0,0.0,0.2219356119521248,9.999999873667234,0.0,0.0,0.0,0.0,0.0,0.023052452013467204,0.023052452013467204,0.8309599895022525,-0.8079075374887853
2023-12-10 19:00:00,0.103,0.26449328855449233,0.0,3.453218008,1,0.0,1.0,6,1,1,0.0824,0.26449328855449233,0.0,0.0,0.0,0.0,0.0,0.0,51.33280631226469,0.0,0.0,0.0,0.26449328855449233,9.999999305655969,0.0,0.0,0.0,0.0,0.0,0.027242808721112708,0.027242808721112708,0.8239999427860518,-0.7967571340649391
2023-12-10 20:00:00,0.10287,0.5286429816470759,0.0,3.849836768,1,0.0,1.0,6,0,1,0.08229600000000001,0.5286429816470759,0.0,0.0,0.0,0.0,0.0,0.0,41.33280700660872,0.0,0.0,0.0,0.5286429816470759,9.710308454974992,0.0,0.0,0.0,0.0,0.0,0.0543815035220347,0.0543815035220347,0.7991195446106221,-0.7447380410885873
