timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Unmet,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-08-20 18:00:00,0.10685,0.1717860364396901,0.00321,1,0.0,1.0,6,1,1,0.08548,0.1717860364396901,-0.0,-0.0,0.0,0.0,-0.0,0.0,70.0,0.0,-0.0,0.1685760364396901,0.0,0.0,0.01801234949358089,0.01801234949358089,0.0,0.01801234949358089
2023-08-20 19:00:00,0.12032999999999999,0.18272085867364923,0.0,1,0.0,1.0,6,1,1,0.096264,0.18272085867364923,0.0,0.0,0.0,-0.0,-0.0,0.0,70.0,0.0,-0.0,0.18272085867364923,0.0,0.0,0.02198680092420021,0.02198680092420021,0.0,0.02198680092420021
2023-08-20 20:00:00,0.12597,0.1557667380076418,0.0,1,0.0,1.0,6,0,1,0.100776,0.1557667380076418,-0.0,-0.0,0.0,0.0,0.0,0.0,70.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.8987594667606523,-0.8987594667606523
2023-08-20 21:00:00,0.12507,2.4323076148357443,0.0,1,0.0,1.0,6,0,1,0.10005599999999999,2.4323076148357443,-0.0,-0.0,0.0,0.0,0.0,-0.0,60.92584528508662,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 22:00:00,0.11719,0.6844374046903118,0.0,1,0.0,1.0,6,0,0,0.093752,0.6844374046903118,-0.0,0.0,0.0,0.0,0.0,0.0,58.49353767025088,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.029584624435473897,-0.029584624435473897
2023-08-20 23:00:00,0.11447,0.0781056311004958,0.0,1,0.0,1.0,6,0,0,0.091576,0.0781056311004958,-0.0,-0.0,0.0,0.0,0.0,0.0,57.49353767025088,0.0,-0.0,0.0781056311004958,0.0,0.0,0.008940751592073755,0.008940751592073755,0.0,0.008940751592073755
2023-08-21 00:00:00,0.11218,0.0738525130036821,0.0,1,0.0,1.0,0,0,0,0.089744,0.0738525130036821,0.0,-0.0,0.0,0.0,0.0,0.0,57.49353767025088,0.0,-0.0,0.0738525130036821,0.0,0.0,0.008284774908753059,0.008284774908753059,0.0,0.008284774908753059
2023-08-21 01:00:00,0.10343000000000001,0.0718957625477062,0.0,1,0.0,1.0,0,0,0,0.08274400000000001,0.0718957625477062,0.0,0.0,0.0,0.0,0.0,0.0,57.49353767025088,0.0,-0.0,0.0718957625477062,0.0,0.0,0.007436178720309253,0.007436178720309253,0.0,0.007436178720309253
2023-08-21 02:00:00,0.10056,0.0686654371990948,0.0,1,0.0,1.0,0,0,0,0.080448,4.247275910691563,-0.0,0.0,0.0,0.0,0.0,0.0,57.49353767025088,4.178610473492468,1.0,4.247275910691563,0.0,0.0,0.4271060655791436,0.4271060655791436,0.0,0.4271060655791436
2023-08-21 03:00:00,0.09877,0.0817941583124783,0.0,1,0.0,1.0,0,0,0,0.079016,4.247275910691563,-0.0,-0.0,0.0,0.0,0.0,0.0,61.67214814374335,4.165481752379085,1.0,4.247275910691563,0.0,0.0,0.41950344169900566,0.41950344169900566,0.0,0.41950344169900566
2023-08-21 04:00:00,0.09902,0.08490580681399791,0.0,1,0.0,1.0,0,0,0,0.07921600000000001,4.247275910691563,0.0,0.0,0.0,0.0,0.0,0.0,65.83762989612244,4.162370103877565,1.0,4.247275910691563,0.0,0.0,0.4205652606766786,0.4205652606766786,0.0,0.4205652606766786
2023-08-21 05:00:00,0.10626999999999999,0.0819518924606828,0.04251,1,0.0,1.0,0,0,0,0.085016,0.0819518924606828,-0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0394418924606828,0.0,0.0,0.00419148991179676,0.00419148991179676,0.0,0.00419148991179676
2023-08-21 06:00:00,0.11541,0.6790501844346807,0.32898,1,5.551724137931035,0.5,0,0,0,0.09232800000000001,0.6790501844346807,0.0,-0.0,0.0,0.0,0.0,0.0,70.0,0.0,-0.0,0.3500701844346807,0.0,0.0,0.040401599985606496,0.040401599985606496,0.0,0.040401599985606496
2023-08-21 07:00:00,0.12351999999999999,0.13765311283323356,0.86298,0,0.0,0.0,0,0,0,0.098816,0.13765311283323356,-0.0,0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716739016822712,-0.0716739016822712
2023-08-21 08:00:00,0.13297,0.1451560475968727,1.3326,0,0.0,0.0,0,0,0,0.10637600000000001,0.1451560475968727,-0.0,0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12631553788083508,-0.12631553788083508
2023-08-21 09:00:00,0.12168999999999999,0.11309045955274519,1.6836300000000002,0,0.0,0.0,0,0,0,0.097352,0.11309045955274519,0.0,-0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15289516534162118,-0.15289516534162118
2023-08-21 10:00:00,0.10956999999999999,0.13353552076874428,1.89696,0,0.0,0.0,0,0,0,0.087656,0.13353552076874428,-0.0,0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15457473615149495,-0.15457473615149495
2023-08-21 11:00:00,0.09903,0.1627659186744746,1.974,0,0.0,0.0,0,0,0,0.07922400000000002,0.1627659186744746,0.0,-0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14349320885893346,-0.14349320885893346
2023-08-21 12:00:00,0.09504,0.15575731352474598,1.94295,0,0.0,0.0,0,0,0,0.076032,1.655757313524746,1.0,1.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02183583433808652,-0.02183583433808652
2023-08-21 13:00:00,0.09381,0.15227806560373391,1.81521,0,0.0,0.0,0,0,0,0.075048,1.652278065603734,-0.0,1.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012227715812570978,-0.012227715812570978
2023-08-21 14:00:00,0.09464,0.15592713080215573,1.58397,0,0.0,0.0,0,0,0,0.075712,1.6559271308021557,-0.0,1.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0719571308021556,0.0,0.0,0.006810022859116006,0.006810022859116006,0.0,0.006810022859116006
