timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer_summer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Unmet,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-08-20 21:00:00,0.12507,2.4323076148357443,0.0,1,0.0,1.0,6,0,1,0.10005599999999999,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,60.925845285086496,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 22:00:00,0.11719,0.6844374046903118,0.0,1,0.0,1.0,6,0,0,0.093752,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,58.49353767025083,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.02958462443547389,-0.02958462443547389
2023-08-20 23:00:00,0.11447,0.0781056311004958,0.0,1,0.0,1.0,6,0,0,0.091576,0.07810563110048108,-0.0,-0.0,0.0,0.0,0.0,0.0,57.49353767025083,0.0,-0.0,0.07810563110048108,0.0,0.0,0.008940751592072069,0.008940751592072069,0.0,0.008940751592072069
2023-08-21 00:00:00,0.11218,0.0738525130036821,0.0,1,0.0,1.0,0,0,0,0.089744,0.07385251300366846,-0.0,-0.0,0.0,0.0,0.0,0.0,57.49353767025083,0.0,-0.0,0.07385251300366846,0.0,0.0,0.008284774908751529,0.008284774908751529,0.0,0.008284774908751529
2023-08-21 01:00:00,0.10343000000000001,0.0718957625477062,0.0,1,0.0,1.0,0,0,0,0.08274400000000001,0.07189576254770103,-0.0,-0.0,0.0,0.0,0.0,0.0,57.49353767025083,0.0,-0.0,0.07189576254770103,0.0,0.0,0.007436178720308718,0.007436178720308718,0.0,0.007436178720308718
2023-08-21 02:00:00,0.10056,0.0686654371990948,0.0,1,0.0,1.0,0,0,0,0.080448,4.247275910691563,-0.0,-0.0,0.0,0.0,0.0,0.0,57.49353767025083,4.178610473492485,1.0,4.247275910691563,0.0,0.0,0.4271060655791436,0.4271060655791436,0.0,0.4271060655791436
2023-08-21 03:00:00,0.09877,0.0817941583124783,0.0,1,0.0,1.0,0,0,0,0.079016,4.247275910691563,-0.0,-0.0,0.0,0.0,0.0,0.0,61.672148143743314,4.165481752379105,1.0,4.247275910691563,0.0,0.0,0.41950344169900566,0.41950344169900566,0.0,0.41950344169900566
2023-08-21 04:00:00,0.09902,0.08490580681399791,0.0,1,0.0,1.0,0,0,0,0.07921600000000001,4.247275910691563,-0.0,-0.0,0.0,0.0,0.0,0.0,65.83762989612242,4.162370103877581,1.0,4.247275910691563,0.0,0.0,0.4205652606766786,0.4205652606766786,0.0,0.4205652606766786
2023-08-21 05:00:00,0.10626999999999999,0.0819518924606828,0.04251,1,0.0,1.0,0,0,0,0.085016,0.03944189246066898,-0.0,-0.0,0.0,0.0,0.0,0.0,70.0,0.0,-0.0,0.03944189246066898,0.0,0.0,0.0041914899117952925,0.0041914899117952925,0.0,0.0041914899117952925
2023-08-21 06:00:00,0.11541,0.6790501844346807,0.32898,1,5.551724137931035,0.5,0,0,0,0.09232800000000001,0.3500701844346809,-0.0,-0.0,0.0,0.0,0.0,0.0,70.0,0.0,-0.0,0.3500701844346809,0.0,0.0,0.04040159998560652,0.04040159998560652,0.0,0.04040159998560652
2023-08-21 07:00:00,0.12351999999999999,0.13765311283323356,0.86298,0,0.0,0.0,0,0,0,0.098816,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716739016822712,-0.0716739016822712
2023-08-21 08:00:00,0.13297,0.1451560475968727,1.3326,0,0.0,0.0,0,0,0,0.10637600000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12631553788083508,-0.12631553788083508
2023-08-21 09:00:00,0.12168999999999999,0.11309045955274519,1.6836300000000002,0,0.0,0.0,0,0,0,0.097352,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15289516534162118,-0.15289516534162118
2023-08-21 10:00:00,0.10956999999999999,0.13353552076874428,1.89696,0,0.0,0.0,0,0,0,0.087656,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15457473615149495,-0.15457473615149495
2023-08-21 11:00:00,0.09903,0.1627659186744746,1.974,0,0.0,0.0,0,0,0,0.07922400000000002,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14349320885893346,-0.14349320885893346
2023-08-21 12:00:00,0.09504,0.15575731352474598,1.94295,0,0.0,0.0,0,0,0,0.076032,0.0,1.0,1.0,0.0,0.0,0.0,0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02183583433808652,-0.02183583433808652
2023-08-21 13:00:00,0.09381,0.15227806560373391,1.81521,0,0.0,0.0,0,0,0,0.075048,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012227715812570978,-0.012227715812570978
2023-08-21 14:00:00,0.09464,0.15592713080215573,1.58397,0,0.0,0.0,0,0,0,0.075712,0.0719571308021556,-0.0,1.0,0.0,0.0,0.0,0.0,68.88965517241382,0.0,0.0,0.0719571308021556,0.0,0.0,0.006810022859116006,0.006810022859116006,0.0,0.006810022859116006
2023-08-21 15:00:00,0.09758,0.1209731269072656,1.20273,0,0.0,0.0,0,0,0,0.07806400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08444626854111123,-0.08444626854111123
2023-08-21 16:00:00,0.10296999999999999,0.15310447854664533,0.67728,0,0.0,0.0,0,1,1,0.082376,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431794827552417,-0.0431794827552417
2023-08-21 17:00:00,0.11565,0.1676880225832442,0.17697,0,0.0,0.0,0,1,1,0.09252,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,68.88965517241382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008587685505984361,-0.0008587685505984361
2023-08-21 18:00:00,0.13495,0.2816641238809175,0.00216,1,5.551724137931035,0.5,0,1,1,0.10796,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,68.88965517241382,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.023804734785816146,-0.023804734785816146
2023-08-21 19:00:00,0.15397,0.15911959850710528,0.0,1,0.0,1.0,0,1,1,0.12317600000000001,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,67.27931034482765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.212160284334289,-1.212160284334289
2023-08-21 20:00:00,0.15418,0.5542207748522269,0.0,1,0.0,1.0,0,0,1,0.12334400000000001,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,57.27931034482759,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.165080192746627,-1.165080192746627
2023-08-21 21:00:00,0.1495,0.16116945964641263,0.0,1,0.0,1.0,0,0,1,0.1196,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,47.27931034482759,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.176724132626289,-1.176724132626289
2023-08-21 22:00:00,0.12934,0.16113820039064378,0.0,1,0.0,1.0,0,0,0,0.10347200000000001,0.16113820039063143,-0.0,-0.0,0.0,0.0,0.0,0.0,37.27931034482759,0.0,-0.0,0.16113820039063143,0.0,0.0,0.02084161483852427,0.02084161483852427,0.0,0.02084161483852427
2023-08-21 23:00:00,0.11651,0.07864969344239468,0.0,1,0.0,1.0,0,0,0,0.09320800000000001,0.07864969344237949,-0.0,-0.0,0.0,0.0,0.0,0.0,37.27931034482759,0.0,-0.0,0.07864969344237949,0.0,0.0,0.009163475782971634,0.009163475782971634,0.0,0.009163475782971634
2023-08-22 00:00:00,0.11606999999999999,0.0749777561389769,0.0,1,0.0,1.0,1,0,0,0.092856,0.07497775613896707,-0.0,-0.0,0.0,0.0,0.0,0.0,37.27931034482759,0.0,-0.0,0.07497775613896707,0.0,0.0,0.008702668155049907,0.008702668155049907,0.0,0.008702668155049907
2023-08-22 01:00:00,0.10685,0.0742131233792106,0.0,1,0.0,1.0,1,0,0,0.08548,4.247275910691563,-0.0,-0.0,0.0,0.0,0.0,0.0,37.27931034482759,4.173062787312353,1.0,4.247275910691563,0.0,0.0,0.45382143105739353,0.45382143105739353,0.0,0.45382143105739353
2023-08-22 02:00:00,0.10311,0.0715770180141444,0.0,1,0.0,1.0,1,0,0,0.082488,8.495551821383131,-0.0,-0.0,0.0,0.0,0.0,0.0,41.45237313213995,8.423974803369012,1.0,8.495551821383131,1.0,0.012744827732074682,0.8759763483028146,0.8887211760348892,0.0,0.8887211760348892
2023-08-22 03:00:00,0.10207,0.080188355671505,0.0,1,0.0,1.0,1,0,0,0.081656,8.495551821383131,-0.0,-0.0,0.0,0.0,0.0,0.0,49.87634793550896,8.415363465711648,1.0,8.495551821383131,1.0,0.012744827732074682,0.8671409744085762,0.8798858021406508,0.0,0.8798858021406508
2023-08-22 04:00:00,0.10243000000000001,0.08523921963930779,0.0,1,0.0,1.0,1,0,0,0.08194400000000002,8.495551821383131,-0.0,-0.0,0.0,0.0,0.0,0.0,58.291711401220674,8.410312601743845,1.0,8.495551821383131,1.0,0.012744827732074682,0.8701993730642742,0.8829442007963488,0.0,0.8829442007963488
2023-08-22 05:00:00,0.11028,0.07711453379578102,0.03825,1,0.0,1.0,1,0,0,0.08822400000000001,3.336840530831262,-0.0,-0.0,0.0,0.0,0.0,0.0,66.70202400296452,3.297975997035481,1.0,3.336840530831262,0.0,0.0,0.3679867737400716,0.3679867737400716,0.0,0.3679867737400716
2023-08-22 06:00:00,0.12089,0.5651564620222144,0.32304,1,0.0,1.0,1,0,0,0.096712,0.24211646202219939,-0.0,-0.0,0.0,0.0,0.0,0.0,70.0,0.0,-0.0,0.24211646202219939,0.0,0.0,0.029269459093863682,0.029269459093863682,0.0,0.029269459093863682
2023-08-22 07:00:00,0.12315000000000001,0.864438876875456,0.86541,1,5.551724137931035,0.25,1,0,0,0.09852000000000001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,70.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,9.567505023008079e-05,-9.567505023008079e-05
2023-08-22 08:00:00,0.13306,0.1446464785635029,1.32603,0,0.0,0.0,1,0,0,0.10644800000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12575591308987227,-0.12575591308987227
2023-08-22 09:00:00,0.11896,0.12655290891213822,1.67727,0,0.0,0.0,1,0,0,0.095168,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14757864412464963,-0.14757864412464963
2023-08-22 10:00:00,0.11223999999999999,0.1054690723681922,1.86711,0,0.0,0.0,1,0,0,0.089792,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581812621739153,-0.1581812621739153
2023-08-22 11:00:00,0.10506,0.11648218232450719,1.95363,0,0.0,0.0,1,0,0,0.08404800000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028336599779989816,-0.028336599779989816
2023-08-22 12:00:00,0.10136,0.1169802811879703,1.9506,0,0.0,0.0,1,0,0,0.08108800000000001,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027052555759029855,-0.027052555759029855
2023-08-22 13:00:00,0.10021,0.1079405423995217,1.81287,0,0.0,0.0,1,0,0,0.080168,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016428784756915147,-0.016428784756915147
2023-08-22 14:00:00,0.09942000000000001,0.11650729322262579,1.02495,0,0.0,0.0,1,0,0,0.07953600000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07225389912624529,-0.07225389912624529
2023-08-22 15:00:00,0.10209,0.1191060198284641,1.17714,0,0.0,0.0,1,0,0,0.08167200000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08641175122856969,-0.08641175122856969
2023-08-22 16:00:00,0.10498,0.1776904895185973,0.66477,0,0.0,0.0,1,1,1,0.083984,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04090688560827026,-0.04090688560827026
2023-08-22 17:00:00,0.11701,0.24668269592794306,0.16998,0,11.10344827586207,0.0,1,1,1,0.09360800000000001,0.07670269592794307,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,68.8896551724138,0.0,0.0,0.07670269592794307,0.0,0.0,0.008974982450528619,0.008974982450528619,0.0,0.008974982450528619
2023-08-22 18:00:00,0.14321,0.17042202705011678,0.0,0,0.0,0.0,1,1,1,0.114568,0.17042202705011678,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,66.66896551724138,0.0,0.0,0.17042202705011678,0.0,0.0,0.024406138493847224,0.024406138493847224,0.0,0.024406138493847224
2023-08-22 19:00:00,0.17152,0.2665243107260813,0.0,0,5.551724137931035,0.0,1,1,1,0.137216,0.2665243107260813,-0.0,-0.0,0.0,-0.0,0.0,-0.0,66.66896551724138,0.0,0.0,0.2665243107260813,0.0,0.0,0.045714249775737466,0.045714249775737466,0.0,0.045714249775737466
2023-08-22 20:00:00,0.17549,0.5983698071768844,0.0,0,0.0,0.0,1,0,1,0.14039200000000002,0.5983698071768844,-0.0,-0.0,0.0,0.0,-0.0,-0.0,65.55862068965517,0.0,0.0,0.5983698071768844,0.0,0.0,0.10500791746147144,0.10500791746147144,0.0,0.10500791746147144
2023-08-22 21:00:00,0.16240000000000002,0.3665736069550046,0.0,0,0.0,0.0,1,0,1,0.12992,0.3665736069550046,-0.0,-0.0,0.0,0.0,0.0,-0.0,65.55862068965517,0.0,0.0,0.3665736069550046,0.0,0.0,0.059531553769492755,0.059531553769492755,0.0,0.059531553769492755
2023-08-22 22:00:00,0.14151,0.18733851032114704,0.0,0,11.10344827586207,0.0,1,0,0,0.113208,0.18733851032114704,-0.0,-0.0,0.0,0.0,0.0,0.0,65.55862068965517,0.0,0.0,0.18733851032114704,0.0,0.0,0.026510272595545517,0.026510272595545517,0.0,0.026510272595545517
2023-08-22 23:00:00,0.12671,0.13819508299795455,0.0,1,0.0,1.0,1,0,0,0.101368,0.1381950829979388,-0.0,-0.0,0.0,0.0,0.0,0.0,63.33793103448276,0.0,-0.0,0.1381950829979388,0.0,0.0,0.017510698966668826,0.017510698966668826,0.0,0.017510698966668826
2023-08-23 00:00:00,0.12512,0.0748846548332341,0.0,1,0.0,1.0,2,0,0,0.10009600000000002,0.07488465483322315,-0.0,-0.0,0.0,0.0,0.0,0.0,63.33793103448276,0.0,-0.0,0.07488465483322315,0.0,0.0,0.00936956801273288,0.00936956801273288,0.0,0.00936956801273288
2023-08-23 01:00:00,0.11397,0.08069410755665261,0.0,1,0.0,1.0,2,0,0,0.09117600000000001,0.08069410755664208,-0.0,-0.0,0.0,0.0,0.0,0.0,63.33793103448276,0.0,-0.0,0.08069410755664208,0.0,0.0,0.009196707438230499,0.009196707438230499,0.0,0.009196707438230499
2023-08-23 02:00:00,0.1103,0.0759856212994429,0.0,1,0.0,1.0,2,0,0,0.08824,1.4007988272761012,-0.0,-0.0,0.0,0.0,0.0,0.0,63.33793103448276,1.3248132059766582,1.0,1.4007988272761012,0.0,0.0,0.15450811064855396,0.15450811064855396,0.0,0.15450811064855396
2023-08-23 03:00:00,0.1088,0.07337178494485551,0.0,1,0.0,1.0,2,0,0,0.08704,4.247275910691563,1.0,1.0,0.0,0.0,0.0,0.0,64.66274424045942,2.67390412574673,1.0,4.247275910691563,0.0,0.0,0.46210361908324205,0.46210361908324205,0.0,0.46210361908324205
2023-08-23 04:00:00,0.10909999999999999,0.08392427689773388,0.0,1,0.0,1.0,2,0,0,0.08728,4.247275910691563,-0.0,1.0,0.0,0.0,0.0,0.0,67.33664836620615,2.6633516337938543,1.0,4.247275910691563,0.0,0.0,0.4633778018564495,0.4633778018564495,0.0,0.4633778018564495
2023-08-23 05:00:00,0.11468,0.08499152098467239,0.0387,1,0.0,1.0,2,0,0,0.091744,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 06:00:00,0.14418999999999998,0.11506347500128418,0.31911,1,0.0,1.0,2,0,0,0.115352,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,68.45370847901535,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1770571747516518,-1.1770571747516518
2023-08-23 07:00:00,0.16463999999999998,0.3628511726505417,0.85017,1,0.0,1.0,2,0,0,0.131712,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,58.453708479015376,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.381305737387852,-1.381305737387852
2023-08-23 08:00:00,0.15622999999999998,0.3667364198283507,1.31073,1,0.0,1.0,2,0,0,0.12498399999999998,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.453708479015376,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.3678240936241735,-1.3678240936241735
2023-08-23 09:00:00,0.13401,0.09885859266438153,1.66407,1,0.0,1.0,2,0,0,0.107208,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,38.45370847901552,1.5652114073356347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 10:00:00,0.11964,0.1145962311564065,1.87977,1,0.0,1.0,2,0,0,0.095712,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,40.01891988635115,1.7651737688436115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 11:00:00,0.11301,0.12229128688850459,1.962,1,0.0,1.0,2,0,0,0.090408,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,41.78409365519476,1.8397087131115137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 12:00:00,0.11193,0.10355902113698251,1.95057,1,0.0,1.0,2,0,0,0.08954400000000001,2.531091032512804,-0.0,-0.0,0.0,0.0,0.0,0.0,43.62380236830627,4.378102011375821,1.0,2.531091032512804,0.0,0.0,0.28330501926915813,0.28330501926915813,0.0,0.28330501926915813
2023-08-23 13:00:00,0.10818000000000001,0.152396891427018,1.80894,1,0.0,1.0,2,0,0,0.08654400000000001,8.343456891427017,-0.0,-0.0,0.0,0.0,0.0,0.0,48.001904379682095,10.0,1.0,8.343456891427017,1.0,0.012744827732074682,0.9025951665145748,0.9153399942466495,0.0,0.9153399942466495
2023-08-23 14:00:00,0.10832,0.1191708015959218,1.5594,1,0.0,1.0,2,0,0,0.08665600000000001,8.495551821383124,-0.0,-0.0,0.0,0.0,0.0,0.0,58.001904379682095,9.935781019787223,1.0,8.495551821383124,1.0,0.012744827732074682,0.92023817329222,0.9329830010242947,0.0,0.9329830010242947
2023-08-23 15:00:00,0.11254,0.1130553994693339,1.1753699999999998,1,0.0,1.0,2,0,0,0.090032,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,67.93768539946932,1.062314600530684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 16:00:00,0.1159,0.10088902341191348,0.64389,1,0.0,1.0,2,1,1,0.09272000000000001,0.45699902341191356,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,69.0,1.0,1.0,0.45699902341191356,0.0,0.0,0.052966186813440785,0.052966186813440785,0.0,0.052966186813440785
2023-08-23 17:00:00,0.13006,0.10277252698438999,0.1653,1,0.0,1.0,2,1,1,0.10404800000000002,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,70.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.006505858512328192,-0.006505858512328192
2023-08-23 18:00:00,0.16356,0.4089715081325916,0.0,1,0.0,1.0,2,1,1,0.13084800000000002,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,70.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.254966896103867,-1.254966896103867
2023-08-23 19:00:00,0.21061000000000002,1.4653760149924848,0.0,1,0.0,1.0,2,1,1,0.16848800000000003,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,60.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.4379818835020823,-1.4379818835020823
2023-08-23 20:00:00,0.22106,0.20180172626332016,0.0,1,0.0,1.0,2,0,1,0.176848,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,49.99999906511971,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.7327917683137846,-1.7327917683137846
2023-08-23 21:00:00,0.18453,0.18472206546633532,0.0,1,0.0,1.0,2,0,1,0.147624,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,39.99999906511971,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.448970589807599,-1.448970589807599
2023-08-23 22:00:00,0.15816999999999998,0.1538755739978553,0.0,1,0.0,1.0,2,0,0,0.12653599999999998,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,29.999999065119702,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.2458892003686073,-1.2458892003686073
2023-08-23 23:00:00,0.13469,0.09977429972500762,0.0,1,0.0,1.0,2,0,0,0.10775200000000001,0.09977429972499507,-0.0,-0.0,0.0,0.0,0.0,0.0,19.999999065119702,0.0,-0.0,0.09977429972499507,0.0,0.0,0.013438600429959587,0.013438600429959587,0.0,0.013438600429959587
2023-08-24 00:00:00,0.13236,0.07351776290099882,0.0,1,0.0,1.0,3,0,0,0.10588800000000001,0.07351776290098755,-0.0,-0.0,0.0,0.0,0.0,0.0,19.999999065119702,0.0,-0.0,0.07351776290098755,0.0,0.0,0.009730811097574713,0.009730811097574713,0.0,0.009730811097574713
2023-08-24 01:00:00,0.12086,0.07476384537583199,0.0,1,0.0,1.0,3,0,0,0.096688,2.3708284488054003,-0.0,-0.0,0.0,0.0,0.0,0.0,19.999999065119702,2.2960646034295684,1.0,2.3708284488054003,0.0,0.0,0.28653832632262066,0.28653832632262066,0.0,0.28653832632262066
2023-08-24 02:00:00,0.1172,0.0809232654640573,0.0,1,0.0,1.0,3,0,0,0.09376000000000001,8.495551821383124,-0.0,-0.0,0.0,0.0,0.0,0.0,22.29606366854927,8.41462855591907,1.0,8.495551821383124,1.0,0.012744827732074682,0.9956786734661022,1.0084235011981768,0.0,1.0084235011981768
2023-08-24 03:00:00,0.11418,0.0827215534570918,0.0,1,0.0,1.0,3,0,0,0.09134400000000001,8.495551821383124,-0.0,-0.0,0.0,0.0,0.0,0.0,30.710692224468335,8.412830267926036,1.0,8.495551821383124,1.0,0.012744827732074682,0.9700221069655252,0.9827669346975998,0.0,0.9827669346975998
2023-08-24 04:00:00,0.11461,0.0732087641587064,0.0,1,0.0,1.0,3,0,0,0.091688,8.495551821383124,-0.0,-0.0,0.0,0.0,0.0,0.0,39.12352249239437,8.42234305722442,1.0,8.495551821383124,1.0,0.012744827732074682,0.9736751942487198,0.9864200219807945,0.0,0.9864200219807945
2023-08-24 05:00:00,0.11898,0.0749873710019278,0.03357,1,0.0,1.0,3,0,0,0.095184,8.495551821383124,-0.0,-0.0,0.0,0.0,0.0,0.0,47.545865549618796,8.4541344503812,1.0,8.495551821383124,1.0,0.012744827732074682,1.0108007557081642,1.023545583440239,0.0,1.023545583440239
2023-08-24 06:00:00,0.14349,0.4277456357324844,0.31056,1,0.0,1.0,3,0,0,0.114792,0.11718563573246854,-0.0,-0.0,0.0,0.0,0.0,0.0,56.0,0.0,-0.0,0.11718563573246854,0.0,0.0,0.01681496687125191,0.01681496687125191,0.0,0.01681496687125191
2023-08-24 07:00:00,0.15983,0.5878324906404235,0.77067,1,0.0,1.0,3,0,0,0.127864,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,56.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.302018335296753,-1.302018335296753
2023-08-24 08:00:00,0.15907,0.7701123143657557,1.30653,1,0.0,1.0,3,0,0,0.127256,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,46.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.3408223690030716,-1.3408223690030716
2023-08-24 09:00:00,0.13895,0.0992114996349322,1.64991,1,0.0,1.0,3,0,0,0.11116,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,36.0,1.550698500365086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 10:00:00,0.12617,0.1009316401012489,1.83081,1,0.0,1.0,3,0,0,0.10093600000000001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,37.55069850036509,1.729878359898756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 11:00:00,0.12022,0.1002988803439077,1.90911,1,0.0,1.0,3,0,0,0.096176,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,39.28057686026393,1.808811119656116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 12:00:00,0.11744,0.1235013828498136,1.8858,1,0.0,1.0,3,0,0,0.09395200000000001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,41.08938797992004,1.7622986171502015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 13:00:00,0.11572,0.11801963710035701,1.7709,1,11.10344827586207,0.5,3,0,0,0.092576,2.454096320006367,1.0,1.0,0.0,0.0,0.0,0.0,42.85168659707024,2.60697668290601,1.0,2.454096320006367,0.0,0.0,0.2839880261511368,0.2839880261511368,0.0,0.2839880261511368
2023-08-24 14:00:00,0.11604,0.14603183840272585,1.52703,0,22.20689655172414,0.0,3,0,0,0.09283200000000001,0.11900183840272582,-0.0,1.0,0.0,0.0,0.0,0.0,43.23797362480392,0.0,0.0,0.11900183840272582,0.0,0.0,0.013808973328252304,0.013808973328252304,0.0,0.013808973328252304
2023-08-24 15:00:00,0.12065000000000001,0.15618091586801552,1.11315,0,5.551724137931035,0.0,3,0,0,0.09652000000000001,0.543030915868016,-0.0,1.0,0.0,0.0,0.0,0.0,38.79659431445909,0.0,0.0,0.543030915868016,0.0,0.0,0.06551667999947614,0.06551667999947614,0.0,0.06551667999947614
2023-08-24 16:00:00,0.12800999999999998,0.1257792414180967,0.40335,0,0.0,0.0,3,1,1,0.102408,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,37.68624948687289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028425466244855698,-0.028425466244855698
2023-08-24 17:00:00,0.15524000000000002,0.12465934892341848,0.012,0,0.0,0.0,3,1,1,0.12419200000000002,0.11265934892341849,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,37.68624948687289,0.0,0.0,0.11265934892341849,0.0,0.0,0.01748923732687149,0.01748923732687149,0.0,0.01748923732687149
